ID,REFERENCE,TYPE,NAME,DATE,FLAVOR_TEXT,INSPIRATION,NARRATOR,STORY
018da8b3-a56e-186b-56d5-b82ea59c6409,ALT_COREKS_B_OR_32_C,Token,"Ordis Recruit",,"Recruits are the backbone of the Ordis military.",,,"I pass Gulrang, who is frowning as usual. I don't know what her problem is, but every time I walk into a room, I'm met with an ice-cold draught that comes straight from her direction. No matter. If she has a bone to pick with me, we'll have the chance to sort it out in the field. I turn to Commodore Jeanty and smile politely while introducing a recruit called Nosk. Nosk gives me a bored look, and I understand why. This is clearly a dreadful waste of time, but propriety and civility must be maintained, of course. The general staff want what they want. You just need to play by the rules, smile at the jokes and bow when it's expected. If they want to preen under the pretext of boosting the troops' morale, so be it.

I wink at Sunisa as I pass her. I see my aide-de-camp roll her eyes and suppress a smile. Because of her impressive performance, I put in a personal request to Admiral Singh to have her as my assistant. But it was her impertinence that really won me over. I was unsure at first. With the top-of-the-class aura she gave off, I didn't know if we would get along. But it turned out she always had an answer to everything, and was certainly never at a loss for words. That inspired me, and it was clear from that moment on that we had excellent compatibility in the field. I needed someone I could fully trust and who was independent enough to know what needed to be done without my input. And on top of that, Wingspan liked her too."
018da8b3-a570-e52d-ed3c-3605ff63c918,ALT_COREKS_B_YZ_01_C,Hero,"Akesha & Taru",,"Whatever ordeals we may face, good manners and politeness are always in fashion!",,,"392 AC - I lean over Itoro and place a damp cloth on her forehead. The Lyra calligrapher manages a smile despite the pain, and I return it while squeezing her hand. For a moment, I feel like I'm back in the Cloister, looking after my sister. I hope Kumari is doing okay… Tomorrow, if there's time, I'll send her a letter and tell her all about my adventures. I'll include a few sketches I've done of the environments I've seen, and maybe I'll add a few emotions to give her a taste of what I felt. Taru interrupts my daydreaming by placing a sticky tentacle on my forearm. I know, this is no time to be lost in thought. The Tumult wave that hit the Ouroboros caused a lot of damage, as well as some mild parasitization.

I place my hands on the chest of the Lyra artist, summoning a Sigil to stimulate her metabolism. Through my Irises, I perform diagnostics on her and examine her to distinguish the nature and location of the ideas that have sadly been grafted onto her. ""Ribbon"" and ""Rubber"". Her leg is indeed limp and elastic, as if all her bones have been turned to liquid and her muscles transformed into rubber. And her left hand… Where her fingers should be, she has laces of silky flesh that hang limply. Beside me, Esmeralda crosses her arms over her chest, concerned about her friend's condition. But by tapping into the Eidolon's thoughts, I can surely create an accurate mental image of what Itoro looked like before these unfortunate changes. By summoning her memories, I'll be able to restore her original appearance. OK, let's go! I turn toward Taru, who waves his tentacles. I'll need his dexterity to isolate and remove the intrusive ideas…"
018da8b3-a573-8c2a-7c2b-0d796f38dbd7,ALT_COREKS_B_YZ_02_C,Hero,"Lindiwe & Maw",,"To master magic, one must be willing to sacrifice.",,,"392 AC - He's not far away, the one called Arjun. He's not a bad guy... far from it, in fact. He actually seems like a wise and honorable man, someone who likes to see things grow and thrive. If I let him, he'll transform this place into a magnificent orchard where the Expeditionary Corps can harvest pears and oranges. But alas, I'm the worm in his apple. It's inconceivable for me to let him so easily claim this scrubland for his Faction. According to the Treaty of Aysun, this area was the site of the Indus Tribe's last camp before they arrived in Asgartha. And it was here that the tribe's Chosen One was buried, tragically without ever laying eyes on the welcoming land that he had guided his people towards for many years.

I simply couldn't let this grave fall into the hands of the Muna and see it covered in dense vegetation, swallowed up by the voracious appetite of nature. The only appetite I can tolerate is Maw's. In fact, I can actually feel Maw evolving from the Tumult, as it devours all the ideas that stand in its way to extract the Mana from them. It dives into the essence of things, digging gaping holes. It absorbs, digests and spits out without any consideration for what it leaves in its wake. Just a few more cable lengths and we'll be reunited. I clench my fists. I can't let Arjun grab this land from me. Too much depends on it. I focus my Mana, creating a series of Signs with my hands. In front of me, reality twists, stretches and tears, while the world begins to warp and bend. A tunnel opens in space-time like a wormhole ready to suck me in. And I stand on the threshold."
018da8b3-a576-edaa-1864-bd15d7172dc7,ALT_COREKS_B_YZ_03_C,Hero,"Afanas & Senka",,"The world feeds on magic, and withers in its absence.",,,"392 AC - I open my eyes and contemplate my creation, letting out a long breath to dissipate the rest of the Mana stirring within me. The circle of standing stones still emits an amethyst glow as it anchors itself in the world, thanks to the Mana that Senka brought back from the Tumult. I stand up, cracking my back as purple lightning flashes all around. This place certainly crackles with magic and power, a maelstrom of fleeting ideas captured by the node I've just created. I place a hand on the surface of a menhir. The purple-tinted stone has taken on an organic texture, a knotty mass of grooves and striations intertwining like fibers and ligaments. All around, complex geoglyphs and fragile cairns provide the finishing touches to my arcane creation, which other Initiates can freely use when they reach this place.

I hold out my hand and Senka lands on my arm, digging its claws into my flesh. It pierces my skin with its beak and drinks the blood that seeps out. This is my offering for the help it has given me. I grit my teeth and let it lap up my vital fluid. That's enough. My nighthawk takes flight while I materialize a strip of fabric around my wounds, which is immediately stained red. Like a shadow, Senka soars above the site. Like a bird of prey, it chases down ideas, catching them on the wing and swallowing them like common mice. And for a brief moment, anxiety bubbles to the surface of my mind. Each time we advance, I watch it grow stronger and stronger. Its wings grow larger, just like the night within it. I need it to grow, but is it wise to let it gorge itself like this?"
018da8b3-a579-79ca-dc28-181d6feddf92,ALT_COREKS_B_YZ_04_C,Character,"Studious Disciple",,"So far behind, and still so much to learn!",,,"The gate half-opens onto the gardens of the Kadigir. I move from the windswept coastline to the tranquility of the Yzmir sanctuary. But a storm still rages within me. Anger, guilt, bereavement... The emotions writhe around inside me like snakes. I start to walk along the leafy paths, amid sights and sounds that others might find very strange. The arboretum contains many plants that have been transmuted by the Tumult: trees with extraordinary shapes and colors, the most exotic flowers imaginable... Strange birds twitter on the branches. But nothing can soothe the distress I feel. I suddenly find myself at the entrance to the occult library but hesitate before pushing open the doors. I'm not looking forward to what I need to do. Gritting my teeth, I enter the building and start looking around for the young Disciple I've come to find.

I bow to the receptionist, and he returns my greeting by tracing a few Signs in the air. Everyone is maintaining the silence, as etiquette requires, but all I want to do is scream. I find Fasano carrying a heavy pile of books. As usual, he wants to do the right thing, including rushing around to prove his worth. A grimoire falls to the ground, then another one, and he scrambles to pick them up under the irritated stares of nearby Initiates. I pick up one of the books and place it on top of his pile. His face lights up when he recognizes me, but the glow quickly fades as he notices my pained expression. I see his smile vanish as he begins to understand. I don't even need to speak the bad news. His elder sister won't be coming back. His knees buckle and his hands release all the grimoires, sending them tumbling to the floor."
018da8b3-a57c-aceb-48f6-97e42517c767,ALT_COREKS_B_YZ_05_C,Character,"Moonlight Jellyfish",,"Theoretically, transdifferentiation can go on indefinitely, effectively rendering the jellyfish biologically immortal... and squishy.",,,"The moon will soon be showing its face. I plunge my hand into the water of the pool, watching the ripples slowly spread across its surface. It's time for the jellyfish to come out of their hiding places and fill the diaphanous halls of the Magisterium. You can see them leave the water and take flight when night falls, especially when the moon lights up the gardens with its milky glow, as it will today. It's an amazing and graceful sight... like being in a dream. But for once, I'm wide awake this time and can fully enjoy this wondrous spectacle. The sound of the water echoes through the deserted corridors, as does the starry light coming from the walls and ceiling. I need to cherish the moment and savor this brief experience as much as I can.

A moon jellyfish soon happily swims into the palm of my hand. I feel the stinging bite of its skin, of course, but it's nice to actually feel something... A dull lethargy suddenly takes hold of me, like venom running through me. I take the jellyfish out of the water. My hand is numb, but I can still feel the slimy texture of its mucus. I squint, feeling the torpor spreading through my body and pulling me into a new dream. But before that... I turn to the astral worm that winds around me like a snake. I must feed it, sate its hunger. The Chimaera sniffs the jellyfish. It suddenly swallows it whole to feast on its gelatinous flesh. I watch as it disintegrates the metazoan, digesting the ideas that make it up to extract their Mana. Now that it's been fed, it's time for me to go back to sleep..."
018da8b3-a57f-86c0-ed4b-a4e32fbe3868,ALT_COREKS_B_YZ_06_C,Character,"Tooth Fairy",,"""Show me those pearly whites.""",,,"With a trembling hand, I place the tooth on the summoning circle. There's trouble brewing, and I need to suppress it before the situation worsens. In the crucible of my mind, erratic and absurd ideas are already forming. I mustn't let them escape into the world. If I lose control, they could be very damaging for me and my peers. I exhale and grit my teeth, fighting against the fever and the madness. I'll have to carry out the tand-fe quickly if I want to avoid spiraling into insanity. Come, Tooth Fairy. Come, so we can move on with the deal... She suddenly appears. Her wings buzz as she lands and her scorpion tail flicks as she scans the surroundings. Then she notices the tooth and grabs it, showing her fangs to show that it now belongs to her.

I roll up my sleeve and place my forearm on the table. She knows what I want. It's not the first time we've made this deal. Go on, do your worst. She swiftly plants her barb in my flesh, and I grimace with pain. A long time ago, I found out that her venom could relieve the Remanence by purging my mind of parasitic ideas from the Empyrean. For all the Yzmir, it's only a matter of time before magic takes its toll. All we can do is delay the inevitable a little bit longer, knowing full well that the day will still eventually come. And the Tooth Fairy was my way of silencing the intrusive ideas lurking in my psyche. There was a price, of course. While her toxins helped to rein in my thoughts, they were poisoning my flesh. She removes her stinger, and a drop of blood appears on my skin. My skin turns a gangrenous purple as the tumult in my mind finally relents."
018da8b3-a582-c76d-44d1-15d0c19ae72c,ALT_COREKS_B_YZ_07_C,Character,"Kadigiran Mage-Dancer",,"""Don't just wait for magic to happen. Go out and make your own!""",,,"Slowly, Sewati starts to perform his first kata. His face is calm, and his eyes are focused with intense concentration. He then starts a series of movements as he traces Sign after Sign in front of him. His gestures quiver with Mana. Each one is a way to imbue his Signs with a tangible character, to flood them with meaning and power. We call them Mage-Dancers because of the elaborate choreographies they perform, but in a way, they're actually more like fishermen. Each Sign they create becomes a lure for the ideas that exist on the other side of the Veil, a magnet that draws them to a precise location. They only need to create a small incision to allow them to cross the barrier between worlds, to bring them to life in the here and now. And that's exactly what Sewati is getting ready to do.

Suddenly, the idea of water surges into the world from the Empyrean. And like all the ideas that come from the imaginary world, this one is pure, refined by all the minds that are thinking of it in this moment. The water is crystal clear, devoid of any impurity. But this is only one part of his spell. Another Sign is traced, and it summons more ideas, including a whirlpool. Fed by the Aether, the water starts to swirl all around him like a frantic and imperious spinning top. But there's one more step to finalize the spell: the third Sign he has traced, the Sign of glass. The ideas clump together, ultimately crossing the threshold in turn. Suddenly, the water spout solidifies into a glass spiral with delicate and sharp patterns. Satisfied with the result, I simply nod. After completing his exercise, Sewati relaxes, exhaling deeply to chase away all the parasitic ideas that crossed the Veil..."
018da8b3-a585-6edd-81f6-8a9c2588ecf6,ALT_COREKS_B_YZ_08_C,Character,"Yzmir Stargazer",,"She won't read the future in the stars, she'll change it herself.",,,"The Seer half-opens her eyes, and her luminescent-white irises are surrounded by a black circle with no pupil. She stares into the crystal ball as it starts to produce images from within, blurry at first but gradually becoming clearer. Like some other Exalts, we had been confined to safety as a matter of not... what's the expression? Ah yes, not putting all our eggs in one basket. If all the dyads were to perish, it would obviously be catastrophic for the rest of the so-called ""Rediscovery Endeavor."" But curiosity got the better of me, and I really wanted to know what was happening on the battlefield. Hence the soothsayer. Through the dancing swirls imprisoned in the glass globe, I see the swell of a restless sea. I see the armies, battered by the wind and elements, eager for the wait to be over...

And when the Kraken finally emerges, I understand its true nature and what a mistake we've made. I can't help but smile when I see its tentacles whipping the air. Of course, that should have been obvious... How did we miss that? But this new information was already raising thousands of other questions. In the recesses of my mind, speculation and repercussions hatch like nymphs... The implications free themselves like imagos from their chrysalises. But I can't waste any time. I'll sift through them sometime later. For now, I need to imprint the image of the Kraken in my memory so I can create it when the need arises. The Seer continues to study the battle. I must make sure that she doesn't turn her gaze on me. I must dive deeper; I must bury myself..."
018da8b3-a588-e8cb-03ce-2ae48104ccc5,ALT_COREKS_B_YZ_09_C,Character,"Lady of the Lake",,"""One day, I will show you the wonders of Avalon and the true might of the Fae realms.""",,,"I open my mouth and let Senka burst out of me in thick mauve plumes. My nighthawk spreads its wings while its alabaster mask solidifies to cover its head. I feel the Mana flowing through me like pure spring water, and I immediately channel it into the Effigy I have placed at my feet. The Megalith is shaking in front of me. The ground trembles, and the Tumult oozes from the floating crystal. I need to send it back to its age-long slumber in a hurry. And for that, I call on one of its guardians. The statuette of Nimue shatters, and I feel her presence burst forth from the microscopic breach I've opened to the Empyrean. The Lady of the Lake speaks into the world, holding in her hand Excalibur, the legendary sword of the sleeping king. The Eidolon turns to me, then to the meteor of Aether.

Her feet brush against the ground and generate idle ripples in the stone as if it were the surface of a calm lake. Her hair floats around her in a downy halo, as though lulled by an imperceptible breeze. The walls of the cavern are now like obsidian mirrors, warping as the sluggish waves hit them. In her hand, Excalibur gently vibrates, and she whispers a few words to calm it down. The sword seems to perceive the threat lurking in the half-light of this untouched sanctuary. The rock sparkles as though adorned with stars and constellations, and comes to life as if being crossed by galaxies and spinning celestial bodies. Then, without saying a word, Nimue plunges the sword into the mass of Aether and leaves it there, buried almost up to the hilt. The tremors suddenly stop, and the spectral glimmers fade away. But I know that this is only a brief respite. Two more guardians will be needed to seal the Tumult Singularity."
018da8b3-a58a-4546-3deb-d41d5c5933d2,ALT_COREKS_B_YZ_10_C,Character,Baku,,"""I’ve seen it myself! ‘Baku! Baku!’, it says, eating up ghosts as though they were candies.""",,,"The young Initiate leaves the room, her eyes filled with tears. On the bed, her younger sister's breathing is labored, and beads of sweat dot her forehead. I place the bowl of cold water on the bedside table and start to dab her temples and cheeks... She's been bedridden for months, and even though the crisis had passed, it had left her exhausted. These bags of bones are so frail, so delicate, so fragile... It was surprising that those with the gift of Alteration were so absorbent to the ideas they could manipulate. It was ironic in a way. The young girl had leaked and regurgitated ideas with no ability to control herself. That was the Yzmir curse. But seeing someone so young – pretty much still a child – suffering this fate was unusual, almost tragic. And there was little chance she would pull through...

Floating above the little girl, Baku continues to use its trunk to suck up the stream of ideas flowing endlessly from her body. The Eidolon is ingesting these concepts to stop them from grafting onto our reality, slowly digesting them to purge the patient's psyche. The relief will only be temporary, of course. She is suffering from Remanence, an affliction that overwhelms all those who flirt too much with the imaginary. No cure exists for this ailment. Her only reprieve comes from this draining process, which cleanses her soul to a certain extent. But the flow is already drying up. What was a torrent is now just a trickle flowing from the pores of her skin, mouth and nostrils. And that's just as well, because I get the sense that Baku is approaching the limit of how much he can ingest. If necessary, I'll take over if he's forced to leave me some leftovers..."
018da8b3-a58d-93fb-82c5-775a1cc354ae,ALT_COREKS_B_YZ_11_C,Character,"Baba Yaga",,"The real scarecrow is not who you think.",,,"I blow strongly on the heady herbal tea that Baba has given me, warming my freezing hands on the steaming cup. I'm sitting on a rocking chair on the terrace of her isba, wrapped up in a wool blanket to protect me at least a little from the cold. Even though I'm sorely tempted to take refuge inside the hut, I know it's not a good idea. I'm the one assigned to monitor the Black Wave today, alongside the old witch. I hear the front door open, and Baba Yaga comes out with a tray in her hands. On it are some small porcelain plates loaded with sugar-coated cookies, little pastries and preserves. And another steaming teapot, of course. Her friendly manner makes her seem more like a grandmother than a frightening old shrew. Taru emerges timidly from under the covers after seeing these new treats.

Baba sits down next to me and starts to knit her woolen scarf again. I watch her at work as I inhale the scent of spices: cloves, cinnamon, star anise, cardamom... The Gora grove could have been quite a relaxing place in the Kadigir if it weren't for this Tumult Singularity. Suddenly, the isba starts to move on its chicken legs. I spill a little of my tea and curse, then notice that Baba has stood up. She scans the fleecy plain with its grass as black as night. I feel a sudden uneasiness, which heightens when I see the witch grab her pestle and summon her mortar. I feel a churning in my stomach as the Black Wave quivers. The mood in the obsidian clearing turns grim. I too stand up and begin to cover myself with Sigils. And when I turn towards Baba again, I see that the friendly old woman is now a harpy with a terrifying face..."
018da8b3-a590-672d-7b41-e971d9ededf2,ALT_COREKS_B_YZ_12_C,Character,"Kadigiran Alchemist",,"Alchemy is not just a matter of turning lead to gold. It's about purifying yourself of imperfections to become your true self.",,,"I knock on the door and enter the shop. In my pocket are all the Florets I've saved up to buy medicine for my sister. The little bell tinkles again when I close the door, and I start to wander around a multitude of potions, elixirs and rather disturbing ingredients: chicken feet, frogs' eyes, tufts of hair, pieces of bark, vials of mucus... To be honest, I find it rather disgusting and I'm a little scared. There are dried plants and strong-smelling mushrooms, test tubes with glowing liquids, dog-eared old books... as well as terrifying heads and statuettes with strange and unsettling shapes. But I can't let myself get distracted. I can't let myself be intimidated by all these curios.

On the other side of the counter, the alchemist gives me an impassive look. Behind his big dark glasses, he stares at me like I'm lost, as if I shouldn't be in his shop. So I pluck up all my courage and place all the coins I have on the counter. I describe my sister's illness in detail. With tears in my eyes, I ask him if he has a potion or ointment to heal her. He sighs, then uncorks various flasks one by one to sniff their contents. Then he mixes some of the substances together in a small metal pot – a few drops here, a trickle there – then stirs the mixture and pours the concoction into a gourd. He hands it to me, along with all the money I gave to him, explaining that he'll only accept payment if the tonic works..."
018da8b3-a593-5725-daa8-d8f235a55354,ALT_COREKS_B_YZ_13_C,Character,Alice,,"""One good turn deserves another.""",,,"After the crisis has passed, the Initiate asks me to leave so that my sister can rest. But as soon as I leave the room, I burst into tears on the doorstep. This is all my fault. She fell ill because of me. I stay there a while, listless, until I finally stop sobbing. No one disturbs me. There's no one else in the Cloister at this hour anyway, other than a few nurse-mages. I feel so powerless, so inadequate. Not a single cure has worked: none of the poultices, balms, or pills. I'd give anything to help Kumari, but I don't know what to do. I know nothing about magic. But I think I'll go mad if I don't do anything to make her better. I swear I'll lose my mind the next time someone tells me to let it go and accept the situation.

Suddenly, a light out of nowhere makes me look up at the wall across from me. Some sort of oddly colored soap bubbles burst out of the dividing wall. Then a figure leaps out of the wall, landing on her rear end as if she'd been catapulted several feet. She rubs her bruised buttocks, then realizes that I'm staring wide-eyed at her. Alice. She instantly smiles at me, then plunges her hand down her neckline to pull out a bizarre creature, some sort of cross between a caterpillar and a water bear. Then she quickly fixes her blond hair, dusts herself off and jumps up before holding out her hand to me. I take it, though I have no idea where she might want to take me. She picks me up and, without letting go, lets herself fall backwards, dragging me down with her. The ground opens up beneath us and swallows us whole."
018da8b3-a596-8114-34d8-11aaf1c79ab3,ALT_COREKS_B_YZ_14_C,Character,Flamel,,"Rubedo is the final stage of alchemy, where one's substance is reborn like a phoenix before returning to the world.",,,"I watch the procession of Disciples descend the winding stairs of the Well of Tears. I look for Matera's profile, but I don't recognize her in the line of hooded figures. They pass under plunging waterfalls, beneath stone arches and over narrow ledges, following the slippery path that winds along the cliffside. In the middle of the chasm, the Megalith sparkles like a crystal meteor floating in the air. Although its base is physically in reality, its summit is invisible, lost in the misty swirls. This Aether Singularity is dangerous, but also holds incredible power. And that's exactly what they want to tap into today. Flamel waits beside me, a kind smile lighting up his face. It was customary for the Eidolon to preside over this ceremony, at which Yzmir Disciples earn their rank as Initiates.

Flamel was known for having given humanity the knowledge to sculpt Effigies, the little statuettes of Eidolons that make it much easier to summon them from the Empyrean. Legends had cast him as a powerful alchemist with a particular gift for transmuting matter. Looking around, I notice that the Disciples have finally reached us. They position themselves in a semicircle around us, as the rite requires. The purplish glow of the Megalith casts a shadowy veil across their faces, hiding their eyes. However, I can easily spot Matera in the group. I nod to my student in encouragement, while the alchemist calls the first of them to come forward. The Disciple steps forward ceremoniously, and the Eidolon hands him a hammer and a chisel. With these tools, he can collect a fragment of the Megalith and be formally inducted into the Faction. The hammer blows ring out in the vastness of the cave. One by one, they come forward to collect a fragment of the Aether anomaly."
018da8b3-a59a-0e3d-05df-49b0831b990b,ALT_COREKS_B_YZ_15_C,Character,"Kuwat, the Dissenter",,"""There are gates one should not open, there are seals one should not breach. And yet I will.""",,,"Kuwat Vasanti... The Eidolon appears before the college of mages, and his reputation precedes him as always, with a hint of disgrace. An awkward silence falls as he calmly walks towards the dais where the five Magisters sit. Many still regard him with unease, wavering between reverence and shame. As Ayxas's personal adviser, he was there when the rebellious monarch descended into madness centuries ago. Many rumors still circulate that it was his prompting, his whispers into the sovereign's ear, that caused his reign to turn bloody. Few dare to summon him now because of his past crimes, and that's a shame. Kuwat had been one of the most powerful Eidomancers in the history of Asgartha, bettered perhaps only by Aysun. Ignoring his advice, under the moralistic excuse of his poor reputation, was a grave oversight.

He's dangerous, of course. Embodying sentient ideas always carries a risk, anyway. No doubt he's still involved in sinister scheming, still hatching Machiavellian plans... But what makes us most appreciate the powerful ones among us is their ability to manipulate forces stronger than themselves. Without Kuwat, no one would have discovered that beings and things could be dematerialized to harvest their Mana. All Yzmir Initiates use this ability to some extent. And this achievement was to his credit. Maybe I could use him? I'd definitely need to walk a fine line, but if I managed to deceive him, he could be a significant weapon to add to my magical arsenal. And no matter what, I needed an ally to help me avoid the watchful eye of Wanjiru. I smile as he addresses the crowd, glaring at them and reproaching them for their dithering. Yes, we'd get on well together, he and I..."
018da8b3-a59d-8f2e-0032-1f99985f6c51,ALT_COREKS_B_YZ_16_C,Character,"Dorothy Gale",,"""I’ve a feeling we’re not in Kansas anymore.""",,,"Ozma takes me by the arm and rests her head on my shoulder, pressing herself against me. I gently place a kiss on her forehead before turning to look beyond the railing of the balcony we are standing on. Beyond the Emerald City, even beyond Winkie Country and the Deadly Desert, the Dominion of the Nome King is being plagued by the Tumult. It has been ravaging the eastern lands for ages. How long before the whole of Oz is swept away? I hug my beloved, my friend, my princess. We did what we could to slow its progress, to save what we could of this imaginary kingdom. But we need humanity to stop this disaster, just as it needs us to survive. Ozma lifts her head and looks at me with kind eyes, probably feeling my anguish. I smile at her to stop her from worrying.

All we can do is help those who created us. I close my eyes, letting myself be carried away to all the versions of me that humanity has summoned. I talk to a magician on the steps of the Magisterium, and I help the Lightning Chimaera cross a dense swamp. Elsewhere, I console a child who has lost a toy, and further away, I sit beside a political adviser at the Asterion, helping to put the finishing touches to his decree on the use of Alteration... There are hundreds, maybe thousands, of versions of me simultaneously being of service in the world of mortals, and each of them is sustaining and strengthening me. I'm laughing, wiping away tears, giving a speech, contemplating the ocean... And I know Ozma is doing the same even as she holds me in her arms."
018da8b3-a5a0-e258-e711-784fcbc87136,ALT_COREKS_B_YZ_17_C,Character,"The Kraken",,"In the abyssal depths, no one can hear you scream.",,,"I stand in the assembly while the Magisters debate under the supposedly impartial eye of the Ordis clerk. It's been almost an hour since they started endlessly arguing and pussyfooting around. Should the Kraken be added to the Yzmir's summoning arsenal, or should it be added to the long list of the Faction's prohibitions? Thankfully, it's almost time for the vote. And it can't come soon enough. I'm starving. Malefane, Magister of the Sphere of Eidomancy, is hammering his arguments home to try and counter the appeals of Nasir, his counterpart from the School of Gephyromancy. He sits down in a noisy huff, giving way to the next speaker. Now it's apparently Tarjani's turn to speak. With a clear and confident voice, the Magistra of the Sphere of Phonomancy advises caution as usual. It seems the vote will be tight... but that's fine. We're prepared for any eventuality.

Egon from the School of Kinemancy is content to add a brief comment, cynical yet incisive. ""If a weapon exists, it must be used,"" he says succinctly. ""It's not worth fighting against it. On the contrary, we should understand it as soon as possible so we can harness its power."" Two votes for and two against. That means the deciding vote will be cast by the Magistra of the Sphere of Horomancy. Chambulla steps forward and remains silent for a long time, as if she's considering several possible futures. Then, without raising her voice at all, she votes in favor of adding the Kraken to the Yzmir Initiates' bag of tricks, with the naive explanation that the Rediscovery Endeavor requires arming ourselves with weapons that are up to the challenge. Excellent news. I can't wait to play with this new toy that has been given so kindly to us. Once I make its power mine, I won't have anything left to fear..."
018da8b3-a5a3-446f-9401-db6c12553feb,ALT_COREKS_B_YZ_18_C,Character,Sakarabru,,"When such a terrifying being appears in your path, taking a step back is only natural.",,,"Though still invisible, the abominations leave furrows in the long grass. The Black Wave sometimes regurgitates unspeakable creatures, and the Yzmir's job is to stop them from attacking the people. I say it back to myself over and over again to give me courage... Will two of us be enough? Baba Yaga mounts her mortar and flies off towards the monsters, her laugh piercing the air like a shrieking bird of prey. There are so many aberrations: I see at least seven, not counting any others that may be hidden. We need reinforcements. I start to utter incantations, channeling as much Mana as I can without destabilizing the area. Floating above the melee, Baba rains down fiery lashes over the clearing as thick black smoke rises up into the sky.

Answering my call, Sakarabru appears before me, shaking the ground as he lands. I cling to the railing of the forest hut as my legs buckle from the impact, and I watch the stone colossus unfold to his full height. The mineral blue of his skin glows faintly in the moonlight, then turns to pale purple as his ghostly arms appear. His eyes open half-way and start to lock on to the intruders. As he straightens up, the ground pitches, shakes and wobbles. Slowly, his mouth opens and he begins to roar. And with nothing but his voice, he bends the tall grass and reveals the chimeric monsters attacking us. Even they realize they are no match for him. They start to retreat, run off, and head for the hills. Excellent. Now that they're scattered, they'll be easier to track down and neutralize. Come on, Taru, it's our turn!"
018da8b3-a5a6-11c9-810b-a93f3dc596cf,ALT_COREKS_B_YZ_19_C,Spell,"Magical Training",,"Without practice, the gift of Alteration will come to nothing.",,,"The Aether fragment pulses against my chest, warm and calming, like a heart beating in time with my own. For reasons still unknown, holding a fragment that comes from the other side of the Veil makes it easier for ideas to cross over from the Empyrean. So I use it to summon ideas from the collective unconscious, focusing my energy to bring them to me. Of course, they must be handled with care. They are pure ideas, unpolluted by the prejudices or preconceptions of any one mind. They have sifted through thousands of psyches to acquire an archetypal nature. They are powerful and dangerous. What happened to my sister is proof of that. But even so, playing with these ideas is incredibly exhilarating. Once I discovered the secret of the Aether, the world started to feel very different...

The training wasn't easy, of course. Ever since Alice had shown me how far down the rabbit hole went, every day had been full of new discoveries and surprises. From then on, the world showed me colors I had never sensed before, even though I still couldn't make out its true face. I concentrate and feel the flow of ideas rush into me. I don't have time to be mesmerized; Kumari is counting on me. I have no choice but to dig deeper – and I need to be quick, because her condition could get worse with each passing day. If I manage to summon the White Rabbit and steal his watch, maybe I can steal time itself? Time... It's what I don't have, but desperately need. I set my trap and keep watch. I may not get a second chance in this race against time."
018da8b3-a5a9-c7d0-87cb-acbf7b3fd23a,ALT_COREKS_B_YZ_20_C,Spell,"Gift of Self",,"Her being begins to disintegrate as she breaks all the Mana bridges linking the idea of who she is to physical matter.",,,"Matera falls as she is struck with full force by the Kraken's tentacle. The Leviathan smashed through the mage's protective barrier as if it were a thin layer of glass. Her broken body topples backwards as she feebly utters incantations to repair her shattered bones. I feel her draw on all her strength to repair her body, fighting for her life, before the raging waters envelop her and drag her down into the abyss. I feel her despair. I feel her panic. She doesn't want to die. She clings to life. Her instinct is to fight. What else would you expect in her situation? But using her magic like that is futile. She is doomed, and wasting her Mana isn't helping anyone. There are better choices and other people that this energy could actually help. Our aim is to destroy the Kraken, and Matera simply isn't strong enough to face it.

I watch Afanas through the crystal ball. The old Battlemage looks on in horror as his protégé falls like a ragdoll. He could still be useful... if he can manage to ignore his melancholy. I start to incant and project my will across space and time into the glass ball. Like a wolf pouncing on its prey, I begin to tear apart Matera's essence, whispering to her to offer herself in sacrifice. She's a lost cause now. But her master can still benefit from her sacrifice. For a moment, I get the feeling that she can read me like an open book, that she can discern my true nature... But in the end, I feel her spirit resigning itself to her inevitable death. I tear out the Mana from her body and project it to her mentor, just before the crystal ball cracks."
018da8b3-a5ac-b98a-eaa2-088ad1a0f00b,ALT_COREKS_B_YZ_21_C,Spell,"Off You Go!",,"Time to kiss Kansas goodbye.",,,"The martengale lands on the balustrade and begins to groom its ears with its paws. I turn towards the little animal – a cross between a marten, a rabbit and a jay – and place myself in between it and Ozma. It seems frail and sickly, but looks can be deceiving. I know perfectly well who's hiding behind this intentionally plain form. I greet Loki with a nod, but he just licks his paws while staring at me with golden eyes. What could he possibly want? What could have persuaded him to leave his domain and enter ours? As I approach, he uncurls his long, bushy tail, revealing a message hanging from it. With one long canine tooth, he unties the knot holding the little note and lets it drop into my hand, giving me a hint of a smile that perfectly captures his mischievous temperament.

I open the note and start to decipher his words, which are full of strikethroughs, scribbles and spelling mistakes. I read it, then read it again, gradually unfurling the seemingly endless scroll. It's full of speculation, stylistic verbiage and nonsensical digressions. Tiring of his childishness, I skip – or try to skip – to the end... only to realize that it's a never-ending scroll. I scold him as he rolls around on the railing, almost falling into the void a few times. Then he finally decides to let me continue reading. With wide eyes, I finally read the end of the message. With a wave of my hand, I create a tornado to whisk him away to his own realm. I turn to Ozma, who is looking at me quizzically after my rather violent reaction. If what Loki says is true, some nasty business is afoot in the shadows..."
